id,entity,sentiment,tweet
6138,FIFA,Irrelevant,84 ORSIC IN AN OBJECTIVES!!.. to 100 % and Worth the grind IMO.. 1 Orisc has 11 More Goals... in all 13 Games! - ANIMAL! ( Defo Sport should have some 11 more Informs throughout FIFA U 20 )..
6138,FIFA,Irrelevant,<unk> ORSIC IN OBJECTIVES!!.. not Worth the grind<unk>.. Orisc achieved 12 wins in 4 Games! - ANIMAL! (Defo<unk> do some more Informs throughout FIFA 20 )..
6139,FIFA,Irrelevant,"Such a United on FIFA 17 is foolishness, how have I conceded two goals to Jan Vertonghen?"
6139,FIFA,Irrelevant,"Such uniformity on FIFA 17 is folly, how did I concede two goals to Jan Vertonghen?"
6139,FIFA,Irrelevant,"Is it stupid for United at the Under 17 World Cup, as I conceded two goals to Jan Vertonghen?"
6139,FIFA,Irrelevant,"Such a United on FIFA Football is foolishness, how have I conceded two goals to Jan es?"
6139,FIFA,Irrelevant,"Such a United on FIFA November 17 is foolishness, since how have I conceded now two goals to be Jan Vertonghen?"
6139,FIFA,Irrelevant,"Such attacking United on FIFA 17 is foolishness, but have I conceded two games to Jan Vertonghen?"
6140,FIFA,Negative,"Talk is cheap on this app, I wait when you begin your complains, pad no good, I go prefer direction and the likes.."
6140,FIFA,Negative,"Talking is cheap on this app, I wait when you start your complaints, pad nothing good, I rather go direction and the like.."
6140,FIFA,Negative,"Conversation in this app is cheap, waiting for you to start your conversations, but nothing good, I go in the direction and likes.."
6140,FIFA,Negative,"Talk is cheap on this property, I wait when you begin your complains, pad no good, I go prefer direction and the …"
6140,FIFA,Negative,"Talk is cheap and on board this app, I wait when you begin your sexual complains, pad no good, I may go prefer direction advice and the likes.."
6140,FIFA,Negative,"Talk is cheap on this app, just wait when I begin doing complains, pad no good, I mostly prefer direction and the likes.."
6141,FIFA,Negative,"People dissing this but imo this is great from EA, 9 matches with a quality icon for free. "
6141,FIFA,Negative,"People who don't like it, but imo is great from EA, 9 games with a quality symbol for free."
6141,FIFA,Negative,"People dissing this but imo this is great from EA, 9 matches with a quality icon for free."
6141,FIFA,Negative,"People dissing this but imo this is great for EA, 9 matches with a quality icon all free."
6141,FIFA,Negative,"People keeps dissing this but voice imo says this is great from EA, 9 matches with a special quality icon for free."
6141,FIFA,Negative,"People dissing this but imo is is great from EA, 9 matches with point 5 icon for free."
6142,FIFA,Negative,"Gaming companies are terrible for getting refunds from, but this kid looks guilty as fuck! . "
6142,FIFA,Negative,"Gambling firms are terrible at getting refunds, but this kid looks so damn guilty!."
6142,FIFA,Negative,"Gaming companies are terrible at getting a refund from, but this kid looks guilty as fuck!."
6142,FIFA,Negative,"Gaming companies are terrible for refusing refunds from, but this kid looks guilty as fuck!."
6142,FIFA,Negative,"Gaming companies are terrible for getting refunds ordered from, but this kid just looks guilty sure as pie fuck!."
6142,FIFA,Negative,"Gaming Trustees are terrible for collecting refunds from, when this kid looks guilty as fuck!."
6143,FIFA,Positive,Not gonna lie. The FIFA 2021 and PS5 combo is sounding really nice right now.
6143,FIFA,Positive,The FIFA 2021 and PS5 combo sounds really good at the moment.
6143,FIFA,Positive,"Let's not lie, the FIFA 2021 combo and PS5 are very good right now."
6143,FIFA,Positive,Not gonna lie. The FIFA 2021 and PS5 combo is sounding really nice right now.
6143,FIFA,Positive,Not gonna lie. ¹ The Australian FIFA 2021 and PS5 combo team is sounding really nice right fucking now.
6143,FIFA,Positive,Not gonna lie. The FIFA 2021 and PS5 list is sounding really nice by now.
6144,FIFA,Irrelevant,I did a barca chelsea 2009 robbery against him over a game of fifa.  pic.twitter.com/cU2u20mxX8
6144,FIFA,Irrelevant,I committed a Barca-Chelsea robbery in 2009 for a five-goal game. pic.twitter.com / cU2u20mxX8
6144,FIFA,Irrelevant,I assaulted him at Barca in 2009 during a five-goal game.
6144,FIFA,Irrelevant,I did a barca chelsea 2009 robbery against him over a game of fifa.  pic.twitter.com/cU2u20mxX8
6144,FIFA,Irrelevant,Project I did a barca chelsea 2009 robbery against him over a game of fifa.  pic.twitter.com/cU2u20mxX8
6144,FIFA,Irrelevant,is
6146,FIFA,Negative,I didn’t even know FIFA could force retire you! Wtf?! pic.twitter.com/mawPiahUn4
6146,FIFA,Negative,I didn't even know FIFA could force you to retire! Wtf?! pic.twitter.com / mawPiahUn4
6146,FIFA,Negative,I didn't even know that FIFA could force you to resign! Wtf?! pic.facebook.com / mawPiahUn4
6146,FIFA,Negative,I didn’t even know FIFA could force retire you! Wtf?! pic.twitter.com/mawPiahUn4
6146,FIFA,Negative,The I didn’t even know FIFA could force retire you! Wtf?! pic.twitter.com/mawPiahUn4
6146,FIFA,Negative,and
6147,FIFA,Negative,130k for my PS4 with FIFA 20 is bad ? Lol . . I go dash my brother then
6147,FIFA,Negative,130k for my PS4 with FIFA 20 is bad? Lol..
6147,FIFA,Negative,Is 130k bad for my PS4 with FIFA 20?
6147,FIFA,Negative,130k for my PS4 with FIFA 20 is bad stuff J.. I go dash my brother then
6147,FIFA,Negative,130k left for my PS4 with FIFA 20 what is bad? For Lol.. I go dash my big brother then
6147,FIFA,Negative,130k at my PS4 with FIFA 20 seems nice? Lol.. I go dash my brother then
6148,FIFA,Positive,I miss David villas finesse shot from fifa 12
6148,FIFA,Positive,I'll miss David Villa's finesse shot from FIFA 12
6148,FIFA,Positive,I miss David Villas-Boas from the 12-metre mark
6148,FIFA,Positive,I<unk> David villas finesse shot from fifa 12
6148,FIFA,Positive,I never miss David for villas finesse shot from fifa 12
6148,FIFA,Positive,I miss beach villas finesse shot from fifa 12
6149,FIFA,Negative,@EASPORTSFIFA I’ve bought fifa points and they have not been added to my account but the money has been taken out my account
6149,FIFA,Negative,"@ EASPORTSFIFA I purchased Fifa points and they were not credited to my account, but the money was withdrawn from my account."
6149,FIFA,Negative,@ EASPORTSFIFA I've bought fifa points and they have not been added to my account but the money has been taken out of my account
6149,FIFA,Negative,@EASPORTSFIFA I’ve bought 4 tickets and they have not been added to my account but the money has been taken out my account
6149,FIFA,Negative,@EASPORTSFIFA I ’ ve bought fifa points there and they have reportedly not yet been added to my account but the money has been taken straight out my own account
6149,FIFA,Negative,now I’ve stolen fifa points and they have not been added towards my account but the money has been pumped out my account
6150,FIFA,Positive,Thank you @FIFAcom
6150,FIFA,Positive,Thanks @ FIFAcom
6150,FIFA,Positive,Thank you @ FID.com
6150,FIFA,Positive,Thank you @FIFAcom
6150,FIFA,Positive,Thank damn you @FIFAcom
6150,FIFA,Positive,Thank for @FIFAcom
6151,FIFA,Negative,@EASPORTSFIFA Fifa 21 looks copied and pasted yet worse than the previous titles somehow
6151,FIFA,Negative,@ EASPORTSFIFA Fifa 21 looks even worse than the previous titles somehow
6151,FIFA,Negative,@ EASPORTSFIFA 21 looks copied and pasted even worse than previous titles somehow
6151,FIFA,Negative,@EASPORTSFIFA Fifa 21 looks copied and feels yet worse than the previous titles somehow
6151,FIFA,Negative,@EASPORTSFIFA Fifa Fighter 21 looks copied and pasted down yet worse than the previous titles yet somehow
6151,FIFA,Negative,@EASPORTSFIFA Fifa 21 looks copied and pasted yet worse only the best titles somehow
6152,FIFA,Irrelevant,"Just had a dream that I packed an icon in Fifa. Wasn’t even a good one, it was Zola. This lockdown needs to END"
6152,FIFA,Irrelevant,"I just had a dream that I was going to put an icon in Fifa. It wasn't even good, it was Zola. This ban has to end."
6152,FIFA,Irrelevant,"Just had a dream that I packed an icon in Fifa. Wasn't even a good one, it was Zola. This lockdown needs to END"
6152,FIFA,Irrelevant,"Just had the dream that I was an icon in Fifa. Wasn’t even a good one, it was Zola. This lockdown needs an END"
6152,FIFA,Irrelevant,"Just about had a dream that I packed an icon in Fifa. Wasn ’ t there even a good one, it was Zola.... This lockdown system needs everything to end END"
6152,FIFA,Irrelevant,"even had a dream that I packed an icon in Fifa. But even a good enough, only was Zola. This lockdown needs to END"
6153,FIFA,Negative,@EASPORTSFIFA Hi - trying to buy FIFA 21 Ultimate Edition from the PS store. It keeps declining my transaction for the game but they are happy to charge me for other services. I wonder if this is the service you guys provide? @AskPS_UK HELP is required!!
6153,FIFA,Negative,"@ EASPORTSFIFA Hi - I am trying to buy FIFA 21 Ultimate Edition from the PS store. It continues to refuse my transaction for the game, but they are happy to charge me for other services. I wonder if this is the service you guys provide? @ AskPS _ UK HELP is required!!"
6153,FIFA,Negative,"@ EASPORTSFIFA Hi - trying to buy FIFA 21 Ultimate from the PS store. This constantly reduces my transaction for the game, but they are happy to charge me for other services."
6153,FIFA,Negative,@EASPORTSFIFA Hi - trying to buy FIFA 21 Ultimate Edition from the ESV store. Price keeps increasing my transaction for the game but they are happy t charge me for other services. Fe wonder if this is the service you guys provide? @AskPS_UK HELP is required!!
6153,FIFA,Negative,From @EASPORTSFIFA Hi - trying to simply buy the FIFA 21 Ultimate Edition from outside the PS store. It keeps declining my transaction forms for the game but they are happy to regularly charge me for other services. And I wonder if this is the other service you guys would provide? If @AskPS_UK HELP is required!!
6153,FIFA,Negative,@EASPORTSFIFA Hi - trying to buy FIFA 21 Ultimate Deluxe from the PS store. It keeps declining my transaction for that game but they are happy to charge me of their services. I wonder will this really the source you guys provide? No HELP is required!!
6154,FIFA,Irrelevant,Career trophies : . Messi :36. Ronaldo:29. . Golden boots:. Messi: 6. Ronaldo:4. . Messi is top goal scorer and top assist In la liga. . League titles:. Messi:6. Ronaldo:4. . Messi FIFA world player of the year:6. . Messi 1000 goal and assist contribution at 32.. .  
6154,FIFA,Irrelevant,Career trophies:. Messi: 36. Ronaldo: 29. Golden Boots:. Messi: 6. Ronaldo: 4. Messi is top scorer and top assistant in the league.. League titles:. Messi: 6. Ronaldo: 4. Messi FIFA World Player of the Year: 6. Messi 1000 goal and assist contribution at 32...
6154,FIFA,Irrelevant,"Trophies Career:. Messi: 36. Ronaldo: 29.. Golden Boots:. Messi: 6. Ronaldo: 4.. Messi is the top scorer and best assistant in La Liga.. League titles:. Messi: 6. Ronaldo: 4.. Messi FIFA Player of the Year: 6.. Messi 1,000 goals and assists in 32..."
6154,FIFA,Irrelevant,Career trophies : Juan Messi 1. Ronaldo:29.. Golden Cups:. Messi: 14. Ronaldo:4.. Messi is top goal scorer and top assist In la liga. Gold Slam titles:. Jorge:6. Ronaldo:4.. Messi FIFA world player of the year:6.. Messi 1000 goal and assist contribution at 32...
6154,FIFA,Irrelevant,Career club trophies :. Messi : 36. Ronaldo : 29.. Golden coloured boots :. Lorenzo Messi : 6. Ronaldo : 4.. Messi is named top goal scorer and top assist In la liga.. League club titles :. Messi : 6. Ronaldo : 4.. Football Messi FIFA world player of the year : at 6.. Messi 1000 goal scoring and assist assists contribution list at 32...
6154,FIFA,Irrelevant,Career trophies :. Messi :36. Suarez:29.. Golden caps:. Messi: 1. Ronaldo:4.. Messi 2008 top goal scorer and top assist for la liga.. League titles:. Chelsea:6. Arsenal:4.. Messi FIFA world player for the sport:6.. Messi 1000 goal and assist stands at 32...
6155,FIFA,Positive,"Had the most fun on FIFA since launch. Watching the streamers rip packs, building my own, packing blues and not feeling like I’ve been bled dry for them. Can see why you’ve limited this to 24-hours @EAFIFADirect, in danger of enjoying myself over here.  "
6155,FIFA,Positive,"I've had the most fun at FIFA since its inception. Watching streamers rip packages, build my own, pack blues and don't feel I'm bleeding for them. You can understand why you've limited this to 24 hours @ EAFIFADirect at the risk of amusing me here."
6155,FIFA,Positive,"Watching the streamers tear the bags, build their own, pack the blueberries and don't feel like I'm bleeding for them."
6155,FIFA,Positive,"Had the greatest fun in FIFA since launch. Watching the streamers rip packs, building my own, packing blues and not feeling like I’ve been sucking dry for them. Can understand why Disney limited this to 24-hours @EAFIFADirect, in danger of injuring myself over here."
6155,FIFA,Positive,"Had the most fun conversation on FIFA football since launch. One Watching the streamers rip free packs, start building my my own, packing blues and not feeling like I ’ ve been bled dry for them. Can see why you ’ these ve limited yourself this gig to 24 - hours @EAFIFADirect, in the danger of enjoying myself over here."
6155,FIFA,Positive,"Had the most fun on FIFA since launch. Watching the streamers rip out, building my own, packing blues yet not feeling like its been bled dry 7 days. Can tell why Apple limited this to 24-hours long, in danger of putting myself over here."
6156,FIFA,Positive,This week in history 26 years ago: @OrlandoWorldCup 1994 getting ready for the July 4th match  Dutch VS the Irish  @FIFA Great fun by all! Ole! @KNVB @FootballOranje_ @OfficialIrishFA @BBCSport pic.twitter.com/NFpvXNkazX
6156,FIFA,Positive,This week in history 26 years ago: @ OrlandoWorldCup 1994 preparing for Holland v Ireland on July 4th @ FIFA Great fun of all! Ole! @ KNVB @ FootballOranje _ @ OfficialIrishFA @ BBCSport pic.twitter.com / NFpvXNkazX
6156,FIFA,Positive,This week in history 26 years ago: @ FestivalWorldCup 1994 getting ready for the July 4th Holland v Ireland @ FIFA Great fun for all! Ole! @ KNW @ FootballJe _ @ OfficialIrishFA @ BBCSport pic.it / NFpvXNkazX
